Record Length,Analog:100000
+1.1195800000E-02,+6.666660E-03
+1.1195850000E-02,+6.666660E-03
+1.1195900000E-02,+6.666660E-03
+1.1195950000E-02,+4.999995E-03
+1.1196000000E-02,+3.333330E-03
+1.1196050000E-02,+3.333330E-03
+1.1196100000E-02,+4.999995E-03
+1.1196150000E-02,+6.666660E-03
+1.1196200000E-02,+6.666660E-03
+1.1196250000E-02,+4.999995E-03
+1.1196300000E-02,+4.999995E-03
+1.1196350000E-02,+6.666660E-03
+1.1196400000E-02,+3.333330E-03
+1.1196450000E-02,+6.666660E-03
+1.1196500000E-02,+3.333330E-03
+1.1196550000E-02,+3.333330E-03
+1.1196600000E-02,+4.999995E-03
+1.1196650000E-02,+4.999995E-03
+1.1196700000E-02,+4.999995E-03
+1.1196750000E-02,+6.666660E-03
+1.1196800000E-02,+6.666660E-03
+1.1196850000E-02,+4.999995E-03
+1.1196900000E-02,+4.999995E-03
+1.1196950000E-02,+6.666660E-03
+1.1197000000E-02,+6.666660E-03
+1.1197050000E-02,+6.666660E-03
+1.1197100000E-02,+3.333330E-03
+1.1197150000E-02,+4.999995E-03
+1.1197200000E-02,+6.666660E-03
+1.1197250000E-02,+3.333330E-03
+1.1197300000E-02,+6.666660E-03
+1.1197350000E-02,+3.333330E-03
+1.1197400000E-02,+4.999995E-03
+1.1197450000E-02,+4.999995E-03
+1.1197500000E-02,+4.999995E-03
+1.1197550000E-02,+6.666660E-03
+1.1197600000E-02,+3.333330E-03
+1.1197650000E-02,+6.666660E-03
+1.1197700000E-02,+3.333330E-03
+1.1197750000E-02,+6.666660E-03
+1.1197800000E-02,+4.999995E-03
+1.1197850000E-02,+6.666660E-03
+1.1197900000E-02,+3.333330E-03
+1.1197950000E-02,+6.666660E-03
+1.1198000000E-02,+6.666660E-03
+1.1198050000E-02,+6.666660E-03
+1.1198100000E-02,+6.666660E-03
+1.1198150000E-02,+6.666660E-03
+1.1198200000E-02,+6.666660E-03
+1.1198250000E-02,+4.999995E-03
+1.1198300000E-02,+4.999995E-03
+1.1198350000E-02,+6.666660E-03
+1.1198400000E-02,+3.333330E-03
+1.1198450000E-02,+6.666660E-03
+1.1198500000E-02,+6.666660E-03
+1.1198550000E-02,+6.666660E-03
+1.1198600000E-02,+6.666660E-03
+1.1198650000E-02,+6.666660E-03
+1.1198700000E-02,+6.666660E-03
+1.1198750000E-02,+4.999995E-03
+1.1198800000E-02,+4.999995E-03
+1.1198850000E-02,+6.666660E-03
+1.1198900000E-02,+6.666660E-03
+1.1198950000E-02,+6.666660E-03
+1.1199000000E-02,+4.999995E-03
+1.1199050000E-02,+3.333330E-03
+1.1199100000E-02,+6.666660E-03
+1.1199150000E-02,+6.666660E-03
+1.1199200000E-02,+6.666660E-03
+1.1199250000E-02,+6.666660E-03
+1.1199300000E-02,+6.666660E-03
+1.1199350000E-02,+6.666660E-03
+1.1199400000E-02,+4.999995E-03
+1.1199450000E-02,+6.666660E-03
+1.1199500000E-02,+6.666660E-03
+1.1199550000E-02,+6.666660E-03
+1.1199600000E-02,+3.333330E-03
+1.1199650000E-02,+6.666660E-03
+1.1199700000E-02,+6.666660E-03
+1.1199750000E-02,+6.666660E-03
+1.1199800000E-02,+6.666660E-03
+1.1199850000E-02,+3.333330E-03
+1.1199900000E-02,+6.666660E-03
+1.1199950000E-02,+4.999995E-03
+1.1200000000E-02,+6.666660E-03
+1.1200050000E-02,+4.999995E-03
+1.1200100000E-02,+4.999995E-03
+1.1200150000E-02,+6.666660E-03
+1.1200200000E-02,+6.666660E-03
+1.1200250000E-02,+3.333330E-03
+1.1200300000E-02,+6.666660E-03
+1.1200350000E-02,+6.666660E-03
+1.1200400000E-02,+8.333325E-03
+1.1200450000E-02,+4.999995E-03
+1.1200500000E-02,+8.333325E-03
+1.1200550000E-02,+3.333330E-03
+1.1200600000E-02,+6.666660E-03
+1.1200650000E-02,+6.666660E-03
+1.1200700000E-02,+6.666660E-03
+1.1200750000E-02,+6.666660E-03
+1.1200800000E-02,+3.333330E-03
+1.1200850000E-02,+3.333330E-03
+1.1200900000E-02,+4.999995E-03
+1.1200950000E-02,+6.666660E-03
+1.1201000000E-02,+3.333330E-03
+1.1201050000E-02,+4.999995E-03
+1.1201100000E-02,+6.666660E-03
+1.1201150000E-02,+6.666660E-03
+1.1201200000E-02,+6.666660E-03
+1.1201250000E-02,+3.333330E-03
+1.1201300000E-02,+4.999995E-03
+1.1201350000E-02,+6.666660E-03
+1.1201400000E-02,+4.999995E-03
+1.1201450000E-02,+3.333330E-03
+1.1201500000E-02,+6.666660E-03
+1.1201550000E-02,+4.999995E-03
+1.1201600000E-02,+3.333330E-03
+1.1201650000E-02,+4.999995E-03
+1.1201700000E-02,+6.666660E-03
+1.1201750000E-02,+6.666660E-03
+1.1201800000E-02,+6.666660E-03
+1.1201850000E-02,+3.333330E-03
+1.1201900000E-02,+6.666660E-03
+1.1201950000E-02,+6.666660E-03
+1.1202000000E-02,+3.333330E-03
+1.1202050000E-02,+4.999995E-03
+1.1202100000E-02,+6.666660E-03
+1.1202150000E-02,+6.666660E-03
+1.1202200000E-02,+3.333330E-03
+1.1202250000E-02,+4.999995E-03
+1.1202300000E-02,+6.666660E-03
+1.1202350000E-02,+6.666660E-03
+1.1202400000E-02,+6.666660E-03
+1.1202450000E-02,+4.999995E-03
+1.1202500000E-02,+6.666660E-03
+1.1202550000E-02,+4.999995E-03
+1.1202600000E-02,+4.999995E-03
+1.1202650000E-02,+4.999995E-03
+1.1202700000E-02,+3.333330E-03
+1.1202750000E-02,+6.666660E-03
+1.1202800000E-02,+6.666660E-03
+1.1202850000E-02,+6.666660E-03
+1.1202900000E-02,+3.333330E-03
+1.1202950000E-02,+6.666660E-03
+1.1203000000E-02,+6.666660E-03
+1.1203050000E-02,+3.333330E-03
+1.1203100000E-02,+6.666660E-03
+1.1203150000E-02,+3.333330E-03
+1.1203200000E-02,+6.666660E-03
+1.1203250000E-02,+6.666660E-03
+1.1203300000E-02,+6.666660E-03
+1.1203350000E-02,+6.666660E-03
+1.1203400000E-02,+3.333330E-03
+1.1203450000E-02,+4.999995E-03
+1.1203500000E-02,+3.333330E-03
+1.1203550000E-02,+4.999995E-03
+1.1203600000E-02,+6.666660E-03
+1.1203650000E-02,+4.999995E-03
+1.1203700000E-02,+6.666660E-03
+1.1203750000E-02,+6.666660E-03
+1.1203800000E-02,+6.666660E-03
+1.1203850000E-02,+6.666660E-03
+1.1203900000E-02,+6.666660E-03
+1.1203950000E-02,+6.666660E-03
+1.1204000000E-02,+6.666660E-03
+1.1204050000E-02,+6.666660E-03
+1.1204100000E-02,+6.666660E-03
+1.1204150000E-02,+3.333330E-03
+1.1204200000E-02,+6.666660E-03
+1.1204250000E-02,+6.666660E-03
+1.1204300000E-02,+3.333330E-03
+1.1204350000E-02,+6.666660E-03
+1.1204400000E-02,+6.666660E-03
+1.1204450000E-02,+4.999995E-03
+1.1204500000E-02,+4.999995E-03
+1.1204550000E-02,+4.999995E-03
+1.1204600000E-02,+6.666660E-03
+1.1204650000E-02,+6.666660E-03
+1.1204700000E-02,+3.333330E-03
+1.1204750000E-02,+6.666660E-03
+1.1204800000E-02,+6.666660E-03
+1.1204850000E-02,+3.333330E-03
+1.1204900000E-02,+4.999995E-03
+1.1204950000E-02,+6.666660E-03
+1.1205000000E-02,+6.666660E-03
+1.1205050000E-02,+6.666660E-03
+1.1205100000E-02,+6.666660E-03
+1.1205150000E-02,+4.999995E-03
+1.1205200000E-02,+6.666660E-03
+1.1205250000E-02,+3.333330E-03
+1.1205300000E-02,+6.666660E-03
+1.1205350000E-02,+6.666660E-03
+1.1205400000E-02,+6.666660E-03
+1.1205450000E-02,+3.333330E-03
+1.1205500000E-02,+3.333330E-03
+1.1205550000E-02,+6.666660E-03
+1.1205600000E-02,+3.333330E-03
+1.1205650000E-02,+4.999995E-03
+1.1205700000E-02,+6.666660E-03
+1.1205750000E-02,+3.333330E-03
+1.1205800000E-02,+4.999995E-03
+1.1205850000E-02,+6.666660E-03
+1.1205900000E-02,+4.999995E-03
+1.1205950000E-02,+4.999995E-03
+1.1206000000E-02,+4.999995E-03
+1.1206050000E-02,+6.666660E-03
+1.1206100000E-02,+4.999995E-03
+1.1206150000E-02,+6.666660E-03
+1.1206200000E-02,+6.666660E-03
+1.1206250000E-02,+6.666660E-03
+1.1206300000E-02,+4.999995E-03
+1.1206350000E-02,+4.999995E-03
+1.1206400000E-02,+6.666660E-03
+1.1206450000E-02,+4.999995E-03
+1.1206500000E-02,+4.999995E-03
+1.1206550000E-02,+6.666660E-03
+1.1206600000E-02,+6.666660E-03
+1.1206650000E-02,+6.666660E-03
+1.1206700000E-02,+6.666660E-03
+1.1206750000E-02,+6.666660E-03
+1.1206800000E-02,+6.666660E-03
+1.1206850000E-02,+6.666660E-03
+1.1206900000E-02,+6.666660E-03
+1.1206950000E-02,+3.333330E-03
+1.1207000000E-02,+3.333330E-03
+1.1207050000E-02,+6.666660E-03
+1.1207100000E-02,+6.666660E-03
+1.1207150000E-02,+6.666660E-03
+1.1207200000E-02,+4.999995E-03
+1.1207250000E-02,+4.999995E-03
+1.1207300000E-02,+6.666660E-03
+1.1207350000E-02,+6.666660E-03
+1.1207400000E-02,+6.666660E-03
+1.1207450000E-02,+4.999995E-03
+1.1207500000E-02,+6.666660E-03
+1.1207550000E-02,+3.333330E-03
+1.1207600000E-02,+4.999995E-03
+1.1207650000E-02,+4.999995E-03
+1.1207700000E-02,+3.333330E-03
+1.1207750000E-02,+3.333330E-03
+1.1207800000E-02,+3.333330E-03
+1.1207850000E-02,+3.333330E-03
+1.1207900000E-02,+3.333330E-03
+1.1207950000E-02,+4.999995E-03
+1.1208000000E-02,+4.999995E-03
+1.1208050000E-02,+6.666660E-03
+1.1208100000E-02,+6.666660E-03
+1.1208150000E-02,+4.999995E-03
+1.1208200000E-02,+6.666660E-03
+1.1208250000E-02,+3.333330E-03
+1.1208300000E-02,+6.666660E-03
+1.1208350000E-02,+6.666660E-03
+1.1208400000E-02,+6.666660E-03
+1.1208450000E-02,+3.333330E-03
+1.1208500000E-02,+3.333330E-03
+1.1208550000E-02,+3.333330E-03
+1.1208600000E-02,+3.333330E-03
+1.1208650000E-02,+6.666660E-03
+1.1208700000E-02,+4.999995E-03
+1.1208750000E-02,+3.333330E-03
+1.1208800000E-02,+6.666660E-03
+1.1208850000E-02,+6.666660E-03
+1.1208900000E-02,+6.666660E-03
+1.1208950000E-02,+6.666660E-03
+1.1209000000E-02,+6.666660E-03
+1.1209050000E-02,+3.333330E-03
+1.1209100000E-02,+4.999995E-03
+1.1209150000E-02,+3.333330E-03
+1.1209200000E-02,+3.333330E-03
+1.1209250000E-02,+3.333330E-03
+1.1209300000E-02,+3.333330E-03
+1.1209350000E-02,+3.333330E-03
+1.1209400000E-02,+3.333330E-03
+1.1209450000E-02,+6.666660E-03
+1.1209500000E-02,+4.999995E-03
+1.1209550000E-02,+4.999995E-03
+1.1209600000E-02,+4.999995E-03
+1.1209650000E-02,+3.333330E-03
+1.1209700000E-02,+6.666660E-03
+1.1209750000E-02,+3.333330E-03
+1.1209800000E-02,+4.999995E-03
+1.1209850000E-02,+3.333330E-03
+1.1209900000E-02,+6.666660E-03
+1.1209950000E-02,+6.666660E-03
+1.1210000000E-02,+4.999995E-03
+1.1210050000E-02,+6.666660E-03
+1.1210100000E-02,+4.999995E-03
+1.1210150000E-02,+3.333330E-03
+1.1210200000E-02,+3.333330E-03
+1.1210250000E-02,+6.666660E-03
+1.1210300000E-02,+3.333330E-03
+1.1210350000E-02,+6.666660E-03
+1.1210400000E-02,+3.333330E-03
+1.1210450000E-02,+4.999995E-03
+1.1210500000E-02,+4.999995E-03
+1.1210550000E-02,+4.999995E-03
+1.1210600000E-02,+3.333330E-03
+1.1210650000E-02,+3.333330E-03
+1.1210700000E-02,+4.999995E-03
+1.1210750000E-02,+3.333330E-03
+1.1210800000E-02,+6.666660E-03
+1.1210850000E-02,+3.333330E-03
+1.1210900000E-02,+6.666660E-03
+1.1210950000E-02,+3.333330E-03
+1.1211000000E-02,+4.999995E-03
+1.1211050000E-02,+3.333330E-03
+1.1211100000E-02,+4.999995E-03
+1.1211150000E-02,+6.666660E-03
+1.1211200000E-02,+4.999995E-03
+1.1211250000E-02,+6.666660E-03
+1.1211300000E-02,+3.333330E-03
+1.1211350000E-02,+3.333330E-03
+1.1211400000E-02,+6.666660E-03
+1.1211450000E-02,+3.333330E-03
+1.1211500000E-02,+3.333330E-03
+1.1211550000E-02,+6.666660E-03
+1.1211600000E-02,+4.999995E-03
+1.1211650000E-02,+3.333330E-03
+1.1211700000E-02,+4.999995E-03
+1.1211750000E-02,+4.999995E-03
+1.1211800000E-02,+6.666660E-03
+1.1211850000E-02,+6.666660E-03
+1.1211900000E-02,+3.333330E-03
+1.1211950000E-02,+6.666660E-03
+1.1212000000E-02,+6.666660E-03
+1.1212050000E-02,+4.999995E-03
+1.1212100000E-02,+3.333330E-03
+1.1212150000E-02,+3.333330E-03
+1.1212200000E-02,+6.666660E-03
+1.1212250000E-02,+6.666660E-03
+1.1212300000E-02,+4.999995E-03
+1.1212350000E-02,+6.666660E-03
+1.1212400000E-02,+4.999995E-03
+1.1212450000E-02,+6.666660E-03
+1.1212500000E-02,+6.666660E-03
+1.1212550000E-02,+6.666660E-03
+1.1212600000E-02,+3.333330E-03
+1.1212650000E-02,+3.333330E-03
+1.1212700000E-02,+4.999995E-03
+1.1212750000E-02,+4.999995E-03
+1.1212800000E-02,+3.333330E-03
+1.1212850000E-02,+3.333330E-03
+1.1212900000E-02,+6.666660E-03
+1.1212950000E-02,+6.666660E-03
+1.1213000000E-02,+3.333330E-03
+1.1213050000E-02,+6.666660E-03
+1.1213100000E-02,+6.666660E-03
+1.1213150000E-02,+6.666660E-03
+1.1213200000E-02,+4.999995E-03
+1.1213250000E-02,+6.666660E-03
+1.1213300000E-02,+6.666660E-03
+1.1213350000E-02,+3.333330E-03
+1.1213400000E-02,+6.666660E-03
+1.1213450000E-02,+3.333330E-03
+1.1213500000E-02,+3.333330E-03
+1.1213550000E-02,+6.666660E-03
+1.1213600000E-02,+6.666660E-03
+1.1213650000E-02,+6.666660E-03
+1.1213700000E-02,+6.666660E-03
+1.1213750000E-02,+3.333330E-03
+1.1213800000E-02,+6.666660E-03
+1.1213850000E-02,+8.333325E-03
+1.1213900000E-02,+3.333330E-03
+1.1213950000E-02,+6.666660E-03
+1.1214000000E-02,+4.999995E-03
+1.1214050000E-02,+4.999995E-03
+1.1214100000E-02,+4.999995E-03
+1.1214150000E-02,+6.666660E-03
+1.1214200000E-02,+4.999995E-03
+1.1214250000E-02,+6.666660E-03
+1.1214300000E-02,+6.666660E-03
+1.1214350000E-02,+3.333330E-03
+1.1214400000E-02,+6.666660E-03
+1.1214450000E-02,+3.333330E-03
+1.1214500000E-02,+3.333330E-03
+1.1214550000E-02,+3.333330E-03
+1.1214600000E-02,+3.333330E-03
+1.1214650000E-02,+4.999995E-03
+1.1214700000E-02,+4.999995E-03
+1.1214750000E-02,+4.999995E-03
+1.1214800000E-02,+6.666660E-03
+1.1214850000E-02,+3.333330E-03
+1.1214900000E-02,+4.999995E-03
+1.1214950000E-02,+4.999995E-03
+1.1215000000E-02,+6.666660E-03
+1.1215050000E-02,+6.666660E-03
+1.1215100000E-02,+6.666660E-03
+1.1215150000E-02,+3.333330E-03
+1.1215200000E-02,+4.999995E-03
+1.1215250000E-02,+6.666660E-03
+1.1215300000E-02,+3.333330E-03
+1.1215350000E-02,+6.666660E-03
+1.1215400000E-02,+3.333330E-03
+1.1215450000E-02,+3.333330E-03
+1.1215500000E-02,+6.666660E-03
+1.1215550000E-02,+3.333330E-03
+1.1215600000E-02,+6.666660E-03
+1.1215650000E-02,+4.999995E-03
+1.1215700000E-02,+4.999995E-03
+1.1215750000E-02,+4.999995E-03
+1.1215800000E-02,+6.666660E-03
+1.1215850000E-02,+3.333330E-03
+1.1215900000E-02,+3.333330E-03
+1.1215950000E-02,+3.333330E-03
+1.1216000000E-02,+3.333330E-03
+1.1216050000E-02,+6.666660E-03
+1.1216100000E-02,+6.666660E-03
+1.1216150000E-02,+4.999995E-03
+1.1216200000E-02,+6.666660E-03
+1.1216250000E-02,+6.666660E-03
+1.1216300000E-02,+6.666660E-03
+1.1216350000E-02,+6.666660E-03
+1.1216400000E-02,+4.999995E-03
+1.1216450000E-02,+4.999995E-03
+1.1216500000E-02,+3.333330E-03
+1.1216550000E-02,+4.999995E-03
+1.1216600000E-02,+4.999995E-03
+1.1216650000E-02,+6.666660E-03
+1.1216700000E-02,+6.666660E-03
+1.1216750000E-02,+4.999995E-03
+1.1216800000E-02,+6.666660E-03
+1.1216850000E-02,+4.999995E-03
+1.1216900000E-02,+3.333330E-03
+1.1216950000E-02,+6.666660E-03
+1.1217000000E-02,+6.666660E-03
+1.1217050000E-02,+6.666660E-03
+1.1217100000E-02,+6.666660E-03
+1.1217150000E-02,+4.999995E-03
+1.1217200000E-02,+4.999995E-03
+1.1217250000E-02,+6.666660E-03
+1.1217300000E-02,+6.666660E-03
+1.1217350000E-02,+4.999995E-03
+1.1217400000E-02,+4.999995E-03
+1.1217450000E-02,+3.333330E-03
+1.1217500000E-02,+6.666660E-03
+1.1217550000E-02,+6.666660E-03
+1.1217600000E-02,+6.666660E-03
+1.1217650000E-02,+4.999995E-03
+1.1217700000E-02,+4.999995E-03
+1.1217750000E-02,+6.666660E-03
+1.1217800000E-02,+4.999995E-03
+1.1217850000E-02,+6.666660E-03
+1.1217900000E-02,+6.666660E-03
+1.1217950000E-02,+3.333330E-03
+1.1218000000E-02,+6.666660E-03
+1.1218050000E-02,+4.999995E-03
+1.1218100000E-02,+3.333330E-03
+1.1218150000E-02,+4.999995E-03
+1.1218200000E-02,+3.333330E-03
+1.1218250000E-02,+3.333330E-03
+1.1218300000E-02,+3.333330E-03
+1.1218350000E-02,+4.999995E-03
+1.1218400000E-02,+3.333330E-03
+1.1218450000E-02,+3.333330E-03
+1.1218500000E-02,+3.333330E-03
+1.1218550000E-02,+4.999995E-03
+1.1218600000E-02,+4.999995E-03
+1.1218650000E-02,+4.999995E-03
+1.1218700000E-02,+3.333330E-03
+1.1218750000E-02,+6.666660E-03
+1.1218800000E-02,+3.333330E-03
+1.1218850000E-02,+4.999995E-03
+1.1218900000E-02,+8.333325E-03
+1.1218950000E-02,+6.666660E-03
+1.1219000000E-02,+6.666660E-03
+1.1219050000E-02,+4.999995E-03
+1.1219100000E-02,+6.666660E-03
+1.1219150000E-02,+3.333330E-03
+1.1219200000E-02,+4.999995E-03
+1.1219250000E-02,+3.333330E-03
+1.1219300000E-02,+3.333330E-03
+1.1219350000E-02,+4.999995E-03
+1.1219400000E-02,+3.333330E-03
+1.1219450000E-02,+6.666660E-03
+1.1219500000E-02,+4.999995E-03
+1.1219550000E-02,+6.666660E-03
+1.1219600000E-02,+6.666660E-03
+1.1219650000E-02,+6.666660E-03
+1.1219700000E-02,+3.333330E-03
+1.1219750000E-02,+6.666660E-03
+1.1219800000E-02,+6.666660E-03
+1.1219850000E-02,+4.999995E-03
+1.1219900000E-02,+6.666660E-03
+1.1219950000E-02,+3.333330E-03
+1.1220000000E-02,+6.666660E-03
+1.1220050000E-02,+4.999995E-03
+1.1220100000E-02,+6.666660E-03
+1.1220150000E-02,+3.333330E-03
+1.1220200000E-02,+3.333330E-03
+1.1220250000E-02,+4.999995E-03
+1.1220300000E-02,+6.666660E-03
+1.1220350000E-02,+3.333330E-03
+1.1220400000E-02,+4.999995E-03
+1.1220450000E-02,+3.333330E-03
+1.1220500000E-02,+8.333325E-03
+1.1220550000E-02,+4.999995E-03
+1.1220600000E-02,+3.333330E-03
+1.1220650000E-02,+6.666660E-03
+1.1220700000E-02,+6.666660E-03
+1.1220750000E-02,+6.666660E-03
+1.1220800000E-02,+6.666660E-03
+1.1220850000E-02,+3.333330E-03
+1.1220900000E-02,+3.333330E-03
+1.1220950000E-02,+6.666660E-03
+1.1221000000E-02,+3.333330E-03
+1.1221050000E-02,+6.666660E-03
+1.1221100000E-02,+6.666660E-03
+1.1221150000E-02,+3.333330E-03
+1.1221200000E-02,+4.999995E-03
+1.1221250000E-02,+6.666660E-03
+1.1221300000E-02,+3.333330E-03
+1.1221350000E-02,+3.333330E-03
+1.1221400000E-02,+6.666660E-03
+1.1221450000E-02,+4.999995E-03
+1.1221500000E-02,+4.999995E-03
+1.1221550000E-02,+3.333330E-03
+1.1221600000E-02,+4.999995E-03
+1.1221650000E-02,+4.999995E-03
+1.1221700000E-02,+4.999995E-03
+1.1221750000E-02,+6.666660E-03
+1.1221800000E-02,+6.666660E-03
+1.1221850000E-02,+3.333330E-03
+1.1221900000E-02,+6.666660E-03
+1.1221950000E-02,+6.666660E-03
+1.1222000000E-02,+4.999995E-03
+1.1222050000E-02,+3.333330E-03
+1.1222100000E-02,+4.999995E-03
+1.1222150000E-02,+6.666660E-03
+1.1222200000E-02,+3.333330E-03
+1.1222250000E-02,+3.333330E-03
+1.1222300000E-02,+4.999995E-03
+1.1222350000E-02,+6.666660E-03
+1.1222400000E-02,+3.333330E-03
+1.1222450000E-02,+4.999995E-03
+1.1222500000E-02,+1.666665E-03
+1.1222550000E-02,+6.666660E-03
+1.1222600000E-02,+4.999995E-03
+1.1222650000E-02,+6.666660E-03
+1.1222700000E-02,+4.999995E-03
+1.1222750000E-02,+3.333330E-03
+1.1222800000E-02,+3.333330E-03
+1.1222850000E-02,+6.666660E-03
+1.1222900000E-02,+4.999995E-03
+1.1222950000E-02,+3.333330E-03
+1.1223000000E-02,+4.999995E-03
+1.1223050000E-02,+3.333330E-03
+1.1223100000E-02,+6.666660E-03
+1.1223150000E-02,+6.666660E-03
+1.1223200000E-02,+3.333330E-03
+1.1223250000E-02,+6.666660E-03
+1.1223300000E-02,+4.999995E-03
+1.1223350000E-02,+3.333330E-03
+1.1223400000E-02,+6.666660E-03
+1.1223450000E-02,+6.666660E-03
+1.1223500000E-02,+6.666660E-03
+1.1223550000E-02,+4.999995E-03
+1.1223600000E-02,+4.999995E-03
+1.1223650000E-02,+6.666660E-03
+1.1223700000E-02,+6.666660E-03
+1.1223750000E-02,+6.666660E-03
+1.1223800000E-02,+4.999995E-03
+1.1223850000E-02,+4.999995E-03
+1.1223900000E-02,+6.666660E-03
+1.1223950000E-02,+6.666660E-03
+1.1224000000E-02,+4.999995E-03
+1.1224050000E-02,+4.999995E-03
+1.1224100000E-02,+6.666660E-03
+1.1224150000E-02,+4.999995E-03
+1.1224200000E-02,+4.999995E-03
+1.1224250000E-02,+3.333330E-03
+1.1224300000E-02,+3.333330E-03
+1.1224350000E-02,+6.666660E-03
+1.1224400000E-02,+6.666660E-03
+1.1224450000E-02,+4.999995E-03
+1.1224500000E-02,+6.666660E-03
+1.1224550000E-02,+3.333330E-03
+1.1224600000E-02,+6.666660E-03
+1.1224650000E-02,+6.666660E-03
+1.1224700000E-02,+4.999995E-03
+1.1224750000E-02,+4.999995E-03
+1.1224800000E-02,+6.666660E-03
+1.1224850000E-02,+4.999995E-03
+1.1224900000E-02,+4.999995E-03
+1.1224950000E-02,+4.999995E-03
+1.1225000000E-02,+6.666660E-03
+1.1225050000E-02,+6.666660E-03
+1.1225100000E-02,+4.999995E-03
+1.1225150000E-02,+3.333330E-03
+1.1225200000E-02,+6.666660E-03
+1.1225250000E-02,+6.666660E-03
+1.1225300000E-02,+4.999995E-03
+1.1225350000E-02,+4.999995E-03
+1.1225400000E-02,+6.666660E-03
+1.1225450000E-02,+6.666660E-03
+1.1225500000E-02,+3.333330E-03
+1.1225550000E-02,+6.666660E-03
+1.1225600000E-02,+6.666660E-03
+1.1225650000E-02,+6.666660E-03
+1.1225700000E-02,+3.333330E-03
+1.1225750000E-02,+3.333330E-03
+1.1225800000E-02,+4.999995E-03
+1.1225850000E-02,+6.666660E-03
+1.1225900000E-02,+6.666660E-03
+1.1225950000E-02,+3.333330E-03
+1.1226000000E-02,+3.333330E-03
+1.1226050000E-02,+6.666660E-03
+1.1226100000E-02,+6.666660E-03
+1.1226150000E-02,+6.666660E-03
+1.1226200000E-02,+3.333330E-03
+1.1226250000E-02,+6.666660E-03
+1.1226300000E-02,+6.666660E-03
+1.1226350000E-02,+6.666660E-03
+1.1226400000E-02,+3.333330E-03
+1.1226450000E-02,+4.999995E-03
+1.1226500000E-02,+4.999995E-03
+1.1226550000E-02,+4.999995E-03
+1.1226600000E-02,+6.666660E-03
+1.1226650000E-02,+4.999995E-03
+1.1226700000E-02,+6.666660E-03
+1.1226750000E-02,+6.666660E-03
+1.1226800000E-02,+6.666660E-03
+1.1226850000E-02,+6.666660E-03
+1.1226900000E-02,+6.666660E-03
+1.1226950000E-02,+4.999995E-03
+1.1227000000E-02,+6.666660E-03
+1.1227050000E-02,+6.666660E-03
+1.1227100000E-02,+6.666660E-03
+1.1227150000E-02,+4.999995E-03
+1.1227200000E-02,+4.999995E-03
+1.1227250000E-02,+3.333330E-03
+1.1227300000E-02,+6.666660E-03
+1.1227350000E-02,+6.666660E-03
+1.1227400000E-02,+4.999995E-03
+1.1227450000E-02,+3.333330E-03
+1.1227500000E-02,+4.999995E-03
+1.1227550000E-02,+3.333330E-03
+1.1227600000E-02,+6.666660E-03
+1.1227650000E-02,+6.666660E-03
+1.1227700000E-02,+6.666660E-03
+1.1227750000E-02,+3.333330E-03
+1.1227800000E-02,+4.999995E-03
+1.1227850000E-02,+4.999995E-03
+1.1227900000E-02,+4.999995E-03
+1.1227950000E-02,+3.333330E-03
+1.1228000000E-02,+3.333330E-03
+1.1228050000E-02,+3.333330E-03
+1.1228100000E-02,+3.333330E-03
+1.1228150000E-02,+6.666660E-03
+1.1228200000E-02,+3.333330E-03
+1.1228250000E-02,+4.999995E-03
+1.1228300000E-02,+6.666660E-03
+1.1228350000E-02,+3.333330E-03
+1.1228400000E-02,+4.999995E-03
+1.1228450000E-02,+3.333330E-03
+1.1228500000E-02,+3.333330E-03
+1.1228550000E-02,+3.333330E-03
+1.1228600000E-02,+3.333330E-03
+1.1228650000E-02,+6.666660E-03
+1.1228700000E-02,+6.666660E-03
+1.1228750000E-02,+4.999995E-03
+1.1228800000E-02,+3.333330E-03
+1.1228850000E-02,+6.666660E-03
+1.1228900000E-02,+4.999995E-03
+1.1228950000E-02,+4.999995E-03
+1.1229000000E-02,+3.333330E-03
+1.1229050000E-02,+6.666660E-03
+1.1229100000E-02,+4.999995E-03
+1.1229150000E-02,+3.333330E-03
+1.1229200000E-02,+3.333330E-03
+1.1229250000E-02,+3.333330E-03
+1.1229300000E-02,+4.999995E-03
+1.1229350000E-02,+3.333330E-03
+1.1229400000E-02,+4.999995E-03
+1.1229450000E-02,+3.333330E-03
+1.1229500000E-02,+4.999995E-03
+1.1229550000E-02,+6.666660E-03
+1.1229600000E-02,+3.333330E-03
+1.1229650000E-02,+4.999995E-03
+1.1229700000E-02,+4.999995E-03
+1.1229750000E-02,+3.333330E-03
+1.1229800000E-02,+3.333330E-03
+1.1229850000E-02,+3.333330E-03
+1.1229900000E-02,+3.333330E-03
+1.1229950000E-02,+3.333330E-03
+1.1230000000E-02,+3.333330E-03
+1.1230050000E-02,+4.999995E-03
+1.1230100000E-02,+4.999995E-03
+1.1230150000E-02,+4.999995E-03
+1.1230200000E-02,+4.999995E-03
+1.1230250000E-02,+6.666660E-03
+1.1230300000E-02,+6.666660E-03
+1.1230350000E-02,+6.666660E-03
+1.1230400000E-02,+4.999995E-03
+1.1230450000E-02,+3.333330E-03
+1.1230500000E-02,+6.666660E-03
+1.1230550000E-02,+6.666660E-03
+1.1230600000E-02,+4.999995E-03
+1.1230650000E-02,+6.666660E-03
+1.1230700000E-02,+6.666660E-03
